id,name,genre,artists,album,popularity,duration_ms,explicit,track_name_raw,artist_name_raw,track_name_norm,artist_name_norm,track_artist_key
2MtjnQC8fQ8mbMbNNrc3dD,Forró no Escuro,forro,Luiz Gonzaga,Luiz Gonzaga Sua Sanfona E Sua Simpatia,39,179666,False,Forró no Escuro,Luiz Gonzaga,forró no escuro,luiz gonzaga,forró no escuro | luiz gonzaga
1uXSTVj2I6UDCXWVAT8E9K,Forro,forro,Giacomo Bondi,Bossanova Cocktail Bar,1,191204,False,Forro,Giacomo Bondi,forro,giacomo bondi,forro | giacomo bondi
2JSP7jXxG9GMUtYqs4Up1c,Forró Alegre,forro,"Zé Piatá, Banda Xerém Com Coentro",Forró na Fazendinha Forró Alegre,17,126133,False,Forró Alegre,"Zé Piatá, Banda Xerém Com Coentro",forró alegre,zé piatá banda xerém com coentro,forró alegre | zé piatá banda xerém com coentro
0VThO8N5BzZ7wV7UgfehpY,Forró,forro,Celio Balona,Trilhas,0,157466,False,Forró,Celio Balona,forró,celio balona,forró | celio balona
1NgBhbejBpxEw0unPeZULr,Forró do Xenhenhem,forro,Arraial Balão Dourado,São João Redondo - A Festa dos Mamulengueiros,17,79725,False,Forró do Xenhenhem,Arraial Balão Dourado,forró do xenhenhem,arraial balão dourado,forró do xenhenhem | arraial balão dourado
2H4AAPtbXOqcfqgMOJKQ7w,Forró,forro,Egberto Gismonti Group,Música De Sobrevivência,1,725506,False,Forró,Egberto Gismonti Group,forró,egberto gismonti group,forró | egberto gismonti group
5YzDpppJHCB6dbR409n2nh,Piseiro Tocando Alto,forro,Forró do HF,Piseiro Tocando Alto,58,108931,False,Piseiro Tocando Alto,Forró do HF,piseiro tocando alto,forró do hf,piseiro tocando alto | forró do hf
1ari3qLHCbP9aiYhxMj710,FORRO,forro,Octavio Suñé,Tiempos Extraños,1,217808,True,FORRO,Octavio Suñé,forro,octavio suñé,forro | octavio suñé
6hOmNDEgFuOkGuCv0e8qAo,Forró de Cabo a Rabo / De Fiá Pavi,forro,"Luiz Gonzaga, Dominguinhos",Baião de Dois,44,173040,False,Forró de Cabo a Rabo / De Fiá Pavi,"Luiz Gonzaga, Dominguinhos",forró de cabo a rabo de fiá pavi,luiz gonzaga dominguinhos,forró de cabo a rabo de fiá pavi | luiz gonzaga dominguinhos
6A6MbV7LjLXhPgnjjIklUH,Forró,forro,The Hi-Fly Orchestra,Get Ready,0,349400,False,Forró,The Hi-Fly Orchestra,forró,the hifly orchestra,forró | the hifly orchestra
5KXXi90Q4pjVxEapZjRC9O,GOOD DAY,forro,Forrest Frank,GOOD DAY,69,170521,False,GOOD DAY,Forrest Frank,good day,forrest frank,good day | forrest frank
39RxWpLf4c3bjbvMHcOdvY,Forró,forro,Daniel Podsk,Relembrando PE,0,271373,False,Forró,Daniel Podsk,forró,daniel podsk,forró | daniel podsk
50utqknCBo0N3QAQbXIPKV,UP!,forro,"Forrest Frank, Connor Price",UP!,71,136968,False,UP!,"Forrest Frank, Connor Price",up,forrest frank connor price,up | forrest frank connor price
60MaS1M07Uo54CPZvRPEyo,Forro,forro,Lior,Autumn Flow - 10th Anniversary Edition Edition,0,219786,False,Forro,Lior,forro,lior,forro | lior
7GBQOLaOLRDQNdHcIWRnL5,Forró do Xenhenhem,forro,Alcione,Fogo da Vida,40,185173,False,Forró do Xenhenhem,Alcione,forró do xenhenhem,alcione,forró do xenhenhem | alcione
2h1bK7k7C07tKsHgVD1A3K,Forro,forro,Giacomo Bondi,Rainy Day Bossanova Playlist,0,191204,False,Forro,Giacomo Bondi,forro,giacomo bondi,forro | giacomo bondi
0rycni6vwYWlKc7d1FrVI6,Forró no Malagueta,forro,Forroçacana,Forróçacana,36,222293,False,Forró no Malagueta,Forroçacana,forró no malagueta,forroçacana,forró no malagueta | forroçacana
0Lhqdn95oYoRALhU7AjBxf,Forro,forro,SHEEP GOT WAXED,Pushy,0,216986,False,Forro,SHEEP GOT WAXED,forro,sheep got waxed,forro | sheep got waxed
7tt6s7QEKOfhduhAMQiaJx,Forrozinho Leão,forro,Dudu Batidão,Forrozinho Sofrência,32,120500,False,Forrozinho Leão,Dudu Batidão,forrozinho leão,dudu batidão,forrozinho leão | dudu batidão
4OAYp7G14k5NIhI2Kh7LAo,Forró,forro,Callisto,temperamentumok,0,239817,False,Forró,Callisto,forró,callisto,forró | callisto
4FfWWltvPJfxsrg1Unk29R,French Inhale (feat. Mike Posner),french,"Snoop Dogg, Wiz Khalifa",Mac and Devin Go To High School (Music From and Inspired By The Movie),44,159360,True,French Inhale (feat. Mike Posner),"Snoop Dogg, Wiz Khalifa",french inhale,snoop dogg wiz khalifa,french inhale | snoop dogg wiz khalifa
7nFYnsLIX8EhyFJcPgdIDX,French Exit,french,Dua Lipa,Radical Optimism,66,201286,False,French Exit,Dua Lipa,french exit,dua lipa,french exit | dua lipa
6yGVHmS3665TnIpbt4WAgP,French Escapades,french,Conjure kid,French Escapades,49,141690,False,French Escapades,Conjure kid,french escapades,conjure kid,french escapades | conjure kid
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,french,"French Montana, Swae Lee",Jungle Rules,82,233901,True,Unforgettable,"French Montana, Swae Lee",unforgettable,french montana swae lee,unforgettable | french montana swae lee
7aL51Oe4h8Mk8GPJHfDzZB,Okay,french,"French Montana, Lil Baby, ATL Jacob",Mac & Cheese 5,42,192195,True,Okay,"French Montana, Lil Baby, ATL Jacob",okay,french montana lil baby atl jacob,okay | french montana lil baby atl jacob
48mALuU7mFsXxcSH1uwAll,FRENCH DREAM,french,"CloZee, LSDREAM",LSZEE,46,248000,False,FRENCH DREAM,"CloZee, LSDREAM",french dream,clozee lsdream,french dream | clozee lsdream
2VoR2VeOZBXEAm85c0VQPV,"French Suite No. 5 in G Major, BWV 816: II. Courante",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,19,97173,False,"French Suite No. 5 in G Major, BWV 816: II. Courante","Johann Sebastian Bach, Angela Hewitt",french suite no 5 in g major bwv 816 ii courante,johann sebastian bach angela hewitt,french suite no 5 in g major bwv 816 ii courante | johann sebastian bach angela hewitt
1J0ZWnAi2kwVUM5IWPAATE,French Class,french,halfnoise,French Class,23,207586,False,French Class,halfnoise,french class,halfnoise,french class | halfnoise
1nBLEayNB8syu72YTKi0Q7,"French Suite No. 4 in E-Flat Major, BWV 815a: VI. Menuet",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,17,62640,False,"French Suite No. 4 in E-Flat Major, BWV 815a: VI. Menuet","Johann Sebastian Bach, Angela Hewitt",french suite no 4 in eflat major bwv 815a vi menuet,johann sebastian bach angela hewitt,french suite no 4 in eflat major bwv 815a vi menuet | johann sebastian bach angela hewitt
58t3GYUDm4p1weey3OrDCC,Eyes Glazed Over,french,French Cassettes,Benzene,27,178857,False,Eyes Glazed Over,French Cassettes,eyes glazed over,french cassettes,eyes glazed over | french cassettes
2NUsBrtVjfFs3lzJWeJdlS,Space,french,French Fuse,Space,47,184615,False,Space,French Fuse,space,french fuse,space | french fuse
1rKSWYA35lcpVKRnLa2s6b,"French Overture (Partita), BWV 831: III. Gavotte I",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,17,83253,False,"French Overture (Partita), BWV 831: III. Gavotte I","Johann Sebastian Bach, Angela Hewitt",french overture partita bwv 831 iii gavotte i,johann sebastian bach angela hewitt,french overture partita bwv 831 iii gavotte i | johann sebastian bach angela hewitt
1QUl57cQXPZkPvO89T88f2,Normal Day,french,French Cassettes,Benzene,24,209854,False,Normal Day,French Cassettes,normal day,french cassettes,normal day | french cassettes
6gUNowEPivBaZb82qrHbb7,French (feat. Hodgy),french,"Tyler, The Creator, Hodgy",12 Odd Future Songs,36,243213,True,French (feat. Hodgy),"Tyler, The Creator, Hodgy",french,tyler the creator hodgy,french | tyler the creator hodgy
4ZkZvMAegnax4RFTqObZjp,"French Suite No. 2 in C Minor, BWV 813: II. Courante",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,17,120466,False,"French Suite No. 2 in C Minor, BWV 813: II. Courante","Johann Sebastian Bach, Angela Hewitt",french suite no 2 in c minor bwv 813 ii courante,johann sebastian bach angela hewitt,french suite no 2 in c minor bwv 813 ii courante | johann sebastian bach angela hewitt
3NyebVODQY3G2hznTRTmvq,Romantica,french,French 79,TEENAGERS,35,217768,False,Romantica,French 79,romantica,french 79,romantica | french 79
7LmFc6gXyyJ9fogfWQiuOH,French National Anthem,french,Marseillaise,French National Anthem,22,73982,False,French National Anthem,Marseillaise,french national anthem,marseillaise,french national anthem | marseillaise
5DNsw7GHAPBKN8O8tBXB1f,"French Suite No. 4 in E-Flat Major, BWV 815a: VII. Air",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,16,104826,False,"French Suite No. 4 in E-Flat Major, BWV 815a: VII. Air","Johann Sebastian Bach, Angela Hewitt",french suite no 4 in eflat major bwv 815a vii air,johann sebastian bach angela hewitt,french suite no 4 in eflat major bwv 815a vii air | johann sebastian bach angela hewitt
4KR9DWSqBSImU9tbhuDH7l,French Vol.1 03,french,French Café Jazz,"French Cafe Jazz, Je t'aime Paris",18,190000,False,French Vol.1 03,French Café Jazz,french vol1 03,french café jazz,french vol1 03 | french café jazz
65uoaqX5qcjXZRheAj1qQT,Dernière danse,french,Indila,Mini World,72,213493,False,Dernière danse,Indila,dernière danse,indila,dernière danse | indila
1wZbeGXzoOxv4oHU1aiyWJ,"French Overture (Partita), BWV 831: IVa. Gavotte II",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,16,85226,False,"French Overture (Partita), BWV 831: IVa. Gavotte II","Johann Sebastian Bach, Angela Hewitt",french overture partita bwv 831 iva gavotte ii,johann sebastian bach angela hewitt,french overture partita bwv 831 iva gavotte ii | johann sebastian bach angela hewitt
7q6noZxTTqDnvjwjBvC7SN,Up2You,french,French Cassettes,Benzene,21,194976,False,Up2You,French Cassettes,up2you,french cassettes,up2you | french cassettes
7Mb0qE443GpOcgkmgS4lP1,French Navy,french,Camera Obscura,My Maudlin Career,40,198893,False,French Navy,Camera Obscura,french navy,camera obscura,french navy | camera obscura
0QDkwJy7XzqptDvWnXa9ub,"French Suite No. 6 in E Major, BWV 817: VII. Menuet",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,16,88493,False,"French Suite No. 6 in E Major, BWV 817: VII. Menuet","Johann Sebastian Bach, Angela Hewitt",french suite no 6 in e major bwv 817 vii menuet,johann sebastian bach angela hewitt,french suite no 6 in e major bwv 817 vii menuet | johann sebastian bach angela hewitt
4ZNpdroEGIgnr3O7IvlUsB,DDROPP,french,French 79,Olympic,32,330693,False,DDROPP,French 79,ddropp,french 79,ddropp | french 79
4MpQuC6A6qp1TNoBKGYhk6,French,french,Cerys Gardner,Nice Guy,27,171666,True,French,Cerys Gardner,french,cerys gardner,french | cerys gardner
7qISROn6n7nSnzuW6QUKf9,"French Overture (Partita), BWV 831: V. Passepied I",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,15,69933,False,"French Overture (Partita), BWV 831: V. Passepied I","Johann Sebastian Bach, Angela Hewitt",french overture partita bwv 831 v passepied i,johann sebastian bach angela hewitt,french overture partita bwv 831 v passepied i | johann sebastian bach angela hewitt
0dW4ugBEAeoAINC72jZ7q5,Baseball Bat,french,French Cassettes,Baseball Bat,23,225625,False,Baseball Bat,French Cassettes,baseball bat,french cassettes,baseball bat | french cassettes
3ojw0cinPzlXTm4XFSLEHS,French,french,"Verzache, sophie meiers",French,29,132923,False,French,"Verzache, sophie meiers",french,verzache sophie meiers,french | verzache sophie meiers
7a2wL9caPBno1QazC8v5dE,"French Suite No. 4 in E-Flat Major, BWV 815a: I. Praeludium",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,14,83373,False,"French Suite No. 4 in E-Flat Major, BWV 815a: I. Praeludium","Johann Sebastian Bach, Angela Hewitt",french suite no 4 in eflat major bwv 815a i praeludium,johann sebastian bach angela hewitt,french suite no 4 in eflat major bwv 815a i praeludium | johann sebastian bach angela hewitt
2so6WzyodEY32OPAgsx1YD,Cinema,french,"French Braids, Tailor",Cinema,24,211323,False,Cinema,"French Braids, Tailor",cinema,french braids tailor,cinema | french braids tailor
1MqV4bv07MivBXe9GFZv4E,french,french,They Are Gutting a Body of Water,Destiny XL,23,163813,False,french,They Are Gutting a Body of Water,french,they are gutting a body of water,french | they are gutting a body of water
1PjZOIip3GW8z2Y9bt3ITB,"French Suite No. 5 in G Major, BWV 816: V. Bourrée",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,13,77826,False,"French Suite No. 5 in G Major, BWV 816: V. Bourrée","Johann Sebastian Bach, Angela Hewitt",french suite no 5 in g major bwv 816 v bourrée,johann sebastian bach angela hewitt,french suite no 5 in g major bwv 816 v bourrée | johann sebastian bach angela hewitt
5e1kNatja9w74M4PU8Ki6d,Invisible Moon,french,French 79,Olympic,31,143320,False,Invisible Moon,French 79,invisible moon,french 79,invisible moon | french 79
6wJNw1WdiMyJLcx4bO6cCT,French,french,Goldyard™,Fuck Culture E.P,15,232380,True,French,Goldyard™,french,goldyard,french | goldyard
0siE4LyakBQXuRMPYUe3Lu,"French Suite No. 6 in E Major, BWV 817: IV. Gavotte",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,12,73400,False,"French Suite No. 6 in E Major, BWV 817: IV. Gavotte","Johann Sebastian Bach, Angela Hewitt",french suite no 6 in e major bwv 817 iv gavotte,johann sebastian bach angela hewitt,french suite no 6 in e major bwv 817 iv gavotte | johann sebastian bach angela hewitt
4QXC3rRP3OyQRLHXgnAuSU,French Vol.1 04,french,French Café Jazz,"French Cafe Jazz, Je t'aime Paris",15,171000,False,French Vol.1 04,French Café Jazz,french vol1 04,french café jazz,french vol1 04 | french café jazz
5tuj09zUnvIb7KEsUpWWfq,French,french,大森元貴,French,40,208115,False,French,大森元貴,french,大森元貴,french | 大森元貴
3VWOsWhTpyMvTxbJY8LuZm,"French Suite No. 3 in B Minor, BWV 814: IV. Anglaise",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,12,89306,False,"French Suite No. 3 in B Minor, BWV 814: IV. Anglaise","Johann Sebastian Bach, Angela Hewitt",french suite no 3 in b minor bwv 814 iv anglaise,johann sebastian bach angela hewitt,french suite no 3 in b minor bwv 814 iv anglaise | johann sebastian bach angela hewitt
6w1gf3iSNiszHXBXrgFF00,French Vol.1 01,french,French Café Jazz,"French Cafe Jazz, Je t'aime Paris",16,155000,False,French Vol.1 01,French Café Jazz,french vol1 01,french café jazz,french vol1 01 | french café jazz
7BHqgDssmerfD5KWYOwvQF,French,french,Kate Voegele,French,9,148000,True,French,Kate Voegele,french,kate voegele,french | kate voegele
6w0A03KJeoQI7JYaidyRPd,"French Suite No. 5 in G Major, BWV 816: IV. Gavotte",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,11,73066,False,"French Suite No. 5 in G Major, BWV 816: IV. Gavotte","Johann Sebastian Bach, Angela Hewitt",french suite no 5 in g major bwv 816 iv gavotte,johann sebastian bach angela hewitt,french suite no 5 in g major bwv 816 iv gavotte | johann sebastian bach angela hewitt
38r2zy2QVv2CeeZxfb75FT,French Vol.1 07,french,French Café Jazz,"French Cafe Jazz, Je t'aime Paris",15,176000,False,French Vol.1 07,French Café Jazz,french vol1 07,french café jazz,french vol1 07 | french café jazz
0xGQ6J6Wm65wy1GeORLIfV,French,french,"Minus Manus, The Second Level, Oda Loves You",French,17,127747,False,French,"Minus Manus, The Second Level, Oda Loves You",french,minus manus the second level oda loves you,french | minus manus the second level oda loves you
6B4upp3Q9t8uSKTrEKEI7a,"French Suite No. 2 in C Minor, BWV 813: IV. Air",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,11,79560,False,"French Suite No. 2 in C Minor, BWV 813: IV. Air","Johann Sebastian Bach, Angela Hewitt",french suite no 2 in c minor bwv 813 iv air,johann sebastian bach angela hewitt,french suite no 2 in c minor bwv 813 iv air | johann sebastian bach angela hewitt
17IJTZ0nEZAEDgoK4oFrSb,Les feuilles mortes,french,French Fuse,Les feuilles mortes,34,200045,False,Les feuilles mortes,French Fuse,les feuilles mortes,french fuse,les feuilles mortes | french fuse
2mV623rNfmUyAS9S7GmLeE,french,french,will fm,after midnight,15,97401,False,french,will fm,french,will fm,french | will fm
1xm6x072dwF70M1DJNFoUt,"French Suite No. 4 in E-Flat Major, BWV 815a: III. Courante",french,"Johann Sebastian Bach, Angela Hewitt",Bach & Friends,11,111426,False,"French Suite No. 4 in E-Flat Major, BWV 815a: III. Courante","Johann Sebastian Bach, Angela Hewitt",french suite no 4 in eflat major bwv 815a iii courante,johann sebastian bach angela hewitt,french suite no 4 in eflat major bwv 815a iii courante | johann sebastian bach angela hewitt
5leH1cR5UPBWT3MFmOXyGl,Vertigo Valley,french,French 79,Olympic,27,290413,False,Vertigo Valley,French 79,vertigo valley,french 79,vertigo valley | french 79
5LoVUJ4Br8V4ZGuxbWLaCk,FRENCH,french,"NIGHT MESS, d3bAU4",FRENCH,11,186461,False,FRENCH,"NIGHT MESS, d3bAU4",french,night mess d3bau4,french | night mess d3bau4
0KQh7AuuZvpTKWhcJa8Pbr,Funkytown,funk,Lipps Inc.,Casablanca Records Greatest Hits,50,239226,False,Funkytown,Lipps Inc.,funkytown,lipps inc,funkytown | lipps inc
4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,funk,"xxanteria, isq",FUNKED UP,76,115348,False,FUNKED UP - SLOWED,"xxanteria, isq",funked up slowed,xxanteria isq,funked up slowed | xxanteria isq
5NtwTPKQLkAG5XC0Vj6L2l,FUNKED UP,funk,"xxanteria, isq",FUNKED UP,66,103958,False,FUNKED UP,"xxanteria, isq",funked up,xxanteria isq,funked up | xxanteria isq
5YIF6HSOtHN9HdcE5IPzMe,Funky Cold Medina,funk,Tone-Loc,Loc-ed After Dark,53,248160,False,Funky Cold Medina,Tone-Loc,funky cold medina,toneloc,funky cold medina | toneloc
5Q6GRDSFdRwE7H37dQop9u,Funkytown - Single Version,funk,Lipps Inc.,ドライブが楽しくなる洋楽ヒッツ！70年代 DISCO,55,234800,False,Funkytown - Single Version,Lipps Inc.,funkytown single version,lipps inc,funkytown single version | lipps inc
0wMhea0LbhnlR3dAE1d2P1,Funky Little Beat,funk,Connie,The Best Of (Funky Little Beat),41,253493,False,Funky Little Beat,Connie,funky little beat,connie,funky little beat | connie
2XVQdI3m0giGxNrwUhV3yP,Funkytown,funk,Lipps Inc.,Mouth To Mouth,54,470346,False,Funkytown,Lipps Inc.,funkytown,lipps inc,funkytown | lipps inc
5h6SovHOYpIMlAkafxcbq3,Funk #49,funk,James Gang,Rides Again,52,246293,False,Funk #49,James Gang,funk 49,james gang,funk 49 | james gang
3DDvItp05D2BREdeunnaB2,Funk of Galáctico - Super Slowed,funk,"SXID, Bibi Babydoll",Funk of Galáctico,59,106909,True,Funk of Galáctico - Super Slowed,"SXID, Bibi Babydoll",funk of galáctico super slowed,sxid bibi babydoll,funk of galáctico super slowed | sxid bibi babydoll
2wONZCcrJP3etUW1lPiYPm,FUNK DO BAGATATA,funk,"2KE, VELO",FUNK DO BAGATATA,63,93307,False,FUNK DO BAGATATA,"2KE, VELO",funk do bagatata,2ke velo,funk do bagatata | 2ke velo
3JU7GqkbT5S51rgCbYJ20t,Funkytown,funk,Lipps Inc.,Shrek 2 (Original Motion Picture Soundtrack),54,239826,False,Funkytown,Lipps Inc.,funkytown,lipps inc,funkytown | lipps inc
6fxeXlCSt4WLVlbqxgUBMB,Funk of Galáctico,funk,"SXID, Bibi Babydoll",Funk of Galáctico,62,90461,True,Funk of Galáctico,"SXID, Bibi Babydoll",funk of galáctico,sxid bibi babydoll,funk of galáctico | sxid bibi babydoll
5uuJruktM9fMdN9Va0DUMl,Play That Funky Music,funk,Wild Cherry,Wild Cherry,67,300000,False,Play That Funky Music,Wild Cherry,play that funky music,wild cherry,play that funky music | wild cherry
3QC2RHZm2iIQ70O3oMwNki,FUNKED UP - SPED UP,funk,"xxanteria, isq",FUNKED UP,55,93692,False,FUNKED UP - SPED UP,"xxanteria, isq",funked up sped up,xxanteria isq,funked up sped up | xxanteria isq
6i3T89gHfmCw4rilIdK2gl,Funky For You - Live,funk,"Bilal, ?uestlove, Robert Glasper, Common, Burniss Travis",Live at Glasshaus,15,379600,True,Funky For You - Live,"Bilal, ?uestlove, Robert Glasper, Common, Burniss Travis",funky for you,bilal uestlove robert glasper common burniss travis,funky for you | bilal uestlove robert glasper common burniss travis
5aDf6IeBqqRBjoFqymYk1P,Knee Deep - Deep As A Mutha Funker Remix,funk,"Funkadelic, Digital Underground",Greatest Funkin' Hits,37,263973,True,Knee Deep - Deep As A Mutha Funker Remix,"Funkadelic, Digital Underground",knee deep deep as a mutha funker remix,funkadelic digital underground,knee deep deep as a mutha funker remix | funkadelic digital underground
29VrHhpC5AS9b7XJYDPhqb,Funkdafied,funk,Da Brat,Funkdafied,46,185933,True,Funkdafied,Da Brat,funkdafied,da brat,funkdafied | da brat
01IQ4aQgOf0Kkq3a273hmO,Funky Friday,funk,"Dave, Fredo",Funky Friday,61,182741,True,Funky Friday,"Dave, Fredo",funky friday,dave fredo,funky friday | dave fredo
0EZH9iTS81N24MFhrWyYMY,Funky Little Beat,funk,Debbie Deb,She’s Back,43,295493,False,Funky Little Beat,Debbie Deb,funky little beat,debbie deb,funky little beat | debbie deb
26WPI2aksB9XdqmeLfca5z,Funky Kingston,funk,Toots & The Maytals,Funky Kingston,51,295666,False,Funky Kingston,Toots & The Maytals,funky kingston,toots the maytals,funky kingston | toots the maytals
7mCQK9YB25WZw1saUjfL4e,The Rockafeller Skank,funk,Fatboy Slim,You've Come A Long Way Baby,47,413880,False,The Rockafeller Skank,Fatboy Slim,the rockafeller skank,fatboy slim,the rockafeller skank | fatboy slim
767Tv7BrZVK5B3mZEluODN,Funky Town,funk,"SHPACKYOU$, SixthJune",Demons Fell Silent,52,69753,False,Funky Town,"SHPACKYOU$, SixthJune",funky town,shpackyou sixthjune,funky town | shpackyou sixthjune
6hqel7QjWBsjk1LJG6J0pD,Funk 99,funk,"Shakes & Les, LeeMcKrazy",Funk Series,61,377920,False,Funk 99,"Shakes & Les, LeeMcKrazy",funk 99,shakes les leemckrazy,funk 99 | shakes les leemckrazy
7rNnqDOzc3Qoom2VhIyuxx,Funky Galileo,funk,Sure Sure,Spirit Mission,44,246200,False,Funky Galileo,Sure Sure,funky galileo,sure sure,funky galileo | sure sure
6XC8tcsdjIZH6AesIaKLbt,Funk,funk,"C-Dot 416, Shang-High",Funk,39,197330,True,Funk,"C-Dot 416, Shang-High",funk,cdot 416 shanghigh,funk | cdot 416 shanghigh
3mRk3rjAh8cy9wVTb79mZ4,(Not Just) Knee Deep,funk,The Clinton Administration,One Nation Under A Re-Groove,22,277866,False,(Not Just) Knee Deep,The Clinton Administration,not just knee deep,the clinton administration,not just knee deep | the clinton administration
3GbFWANaWI8VZf1AxqFeaN,Funk of Suffering,funk,SXID,Funk of Suffering,60,77424,True,Funk of Suffering,SXID,funk of suffering,sxid,funk of suffering | sxid
6zBt1eD5zXjIPN8bcw6COR,FUNKO,funk,Bachyard Ghost,FUNKO,39,100800,True,FUNKO,Bachyard Ghost,funko,bachyard ghost,funko | bachyard ghost
